Participant, ParticipantID, Condition, Gesture, Attempt Number, Outcome, Gesture Length (ns), Ideal Gesture Length, Difference,Diff,,Participant, ParticipantID, Condition, Gesture, Attempt Number, Outcome, Gesture Length (ns), Ideal Gesture Length, Difference,Diff
27,901205758, Glissando, Flick Right,3, Correct,378657082,1004000000,625342918,,,38,908211813, Return, Double Flip Right,3, Correct,435397708,1010000000,574602292,
27,901205758, Glissando, Flick Right,4, Correct,372007604,1004000000,631992396,50298907,,38,908211813, Return, Double Flip Right,4, Correct,387205938,1010000000,622794062,-162371041
27,901205534, Glissando, Flick Up,0, Correct,359852343,1007000000,647147657,,,38,908211945, Return, Flick Down,4, Correct,370231979,1004000000,633768021,
27,901205534, Glissando, Flick Up,1, Correct,1989551770,1007000000,-982551770,,,38,908211945, Return, Flick Down,5, Correct,406923229,1004000000,597076771,
27,901205534, Glissando, Flick Up,2, Correct,403044010,1007000000,603955990,,,38,908211945, Return, Flick Down,6, Correct,289065989,1004000000,714934011,
27,901205534, Glissando, Flick Up,3, Correct,380478593,1007000000,626521407,,,38,908211945, Return, Flick Down,7, Correct,298723126,1004000000,705276874,
27,901205534, Glissando, Flick Up,4, Correct,351309009,1007000000,655690991,8543334,,38,908211945, Return, Flick Down,8, Correct,319475885,1004000000,684524115,88482812
29,901222226, Glissando, Double Flip Right,0, Correct,617867655,1010000000,392132345,,,38,908211548, Return, Flick Left,0, Correct,260099948,1005000000,744900052,
29,901222226, Glissando, Double Flip Right,1, Correct,525373647,1010000000,484626353,,,38,908211548, Return, Flick Left,1, Correct,269095834,1005000000,735904166,
29,901222226, Glissando, Double Flip Right,2, Correct,596615677,1010000000,413384323,,,38,908211548, Return, Flick Left,2, Correct,273631042,1005000000,731368958,
29,901222226, Glissando, Double Flip Right,3, Correct,652156563,1010000000,357843437,,,38,908211548, Return, Flick Left,3, Correct,373239740,1005000000,631760260,
29,901222226, Glissando, Double Flip Right,4, Correct,564754583,1010000000,445245417,53113072,,38,908211548, Return, Flick Left,4, Correct,213036250,1005000000,791963750,-53763855
29,901222405, Glissando, Flick Down,0, Correct,814806250,1004000000,189193750,,,38,908211902, Return, Flick Right,0, Correct,316105417,1004000000,687894583,
29,901222405, Glissando, Flick Down,1, Correct,462027031,1004000000,541972969,,,38,908211902, Return, Flick Right,1, Correct,295197708,1004000000,708802292,
29,901222405, Glissando, Flick Down,2, Correct,427032709,1004000000,576967291,,,38,908211902, Return, Flick Right,2, Correct,324960053,1004000000,679039947,
29,901222405, Glissando, Flick Down,3, Correct,443267656,1004000000,560732344,,,38,908211902, Return, Flick Right,3, Correct,305092709,1004000000,698907291,
29,901222405, Glissando, Flick Down,4, Correct,361524427,1004000000,642475573,453281823,,38,908211902, Return, Flick Right,4, Correct,993157031,1004000000,10842969,-92056459
29,901221857, Glissando, Flick Left,0, Correct,508410364,1005000000,496589636,,,38,908211728, Return, Flick Up,0, Correct,267121042,1007000000,739878958,
29,901221857, Glissando, Flick Left,1, Correct,447432708,1005000000,557567292,,,38,908211728, Return, Flick Up,1, Correct,215493854,1007000000,791506146,
29,901221857, Glissando, Flick Left,2, Correct,480007292,1005000000,524992708,,,38,908211728, Return, Flick Up,2, Correct,280780208,1007000000,726219792,
29,901221857, Glissando, Flick Left,3, Correct,325462397,1005000000,679537603,,,38,908211728, Return, Flick Up,3, Correct,214404688,1007000000,792595312,
29,901221857, Glissando, Flick Left,4, Correct,521955781,1005000000,483044219,-13545417,,38,908211728, Return, Flick Up,4, Correct,228601771,1007000000,778398229,778752343
29,901222319, Glissando, Flick Right,0, Correct,389823907,1004000000,614176093,,,39,909013007, Return, Double Flip Right,2, Correct,511347083,1010000000,498652917,
29,901222319, Glissando, Flick Right,1, Correct,370716459,1004000000,633283541,,,39,909013007, Return, Double Flip Right,5, Correct,805352709,1010000000,204647291,
29,901222319, Glissando, Flick Right,2, Correct,259814271,1004000000,744185729,,,39,909013007, Return, Double Flip Right,7, Correct,2065373279,1010000000,-1055373279,
29,901222319, Glissando, Flick Right,4, Correct,444598333,1004000000,559401667,,,39,909013007, Return, Double Flip Right,8, Correct,1136719634,1010000000,-126719634,
29,901222319, Glissando, Flick Right,5, Correct,455982344,1004000000,548017656,-66158437,,39,909013007, Return, Double Flip Right,9, Correct,1077311718,1010000000,-67311718,-908117863
29,901222138, Glissando, Flick Up,0, Correct,538052866,1007000000,468947134,,,39,909013236, Return, Flick Down,0, Correct,364488750,1004000000,639511250,
29,901222138, Glissando, Flick Up,1, Correct,447086927,1007000000,559913073,,,39,909013236, Return, Flick Down,1, Correct,470858072,1004000000,533141928,
29,901222138, Glissando, Flick Up,2, Correct,1046494271,1007000000,-39494271,,,39,909013236, Return, Flick Down,2, Correct,102062708,1004000000,901937292,
29,901222138, Glissando, Flick Up,3, Correct,306881510,1007000000,700118490,,,39,909013236, Return, Flick Down,3, Correct,1862064896,1004000000,-858064896,
29,901222138, Glissando, Flick Up,4, Correct,1410454583,1007000000,-403454583,-872401717,,39,909013236, Return, Flick Down,4, Correct,367765156,1004000000,636234844,-784753178
31,902000208, Glissando, Double Flip Right,1, Correct,594847290,1010000000,415152710,,,39,909012705, Return, Flick Left,0, Correct,524087812,1005000000,480912188,
31,902000208, Glissando, Double Flip Right,2, Correct,906735260,1010000000,103264740,,,39,909012705, Return, Flick Left,1, Correct,1830626249,1005000000,-825626249,
31,902000208, Glissando, Double Flip Right,3, Correct,841886562,1010000000,168113438,,,39,909012705, Return, Flick Left,2, Correct,3255996145,1005000000,-2250996145,
31,902000208, Glissando, Double Flip Right,4, Correct,790651352,1010000000,219348648,,,39,909012705, Return, Flick Left,3, Correct,3791049999,1005000000,-2786049999,
31,902000208, Glissando, Double Flip Right,5, Correct,736804844,1010000000,273195156,-141957554,,39,909012705, Return, Flick Left,4, Correct,1690083384,1005000000,-685083384,-3423284843
31,902000431, Glissando, Flick Down,0, Correct,562338177,1004000000,441661823,,,39,909013151, Return, Flick Right,0, Correct,182321667,1004000000,821678333,
31,902000431, Glissando, Flick Down,1, Correct,634409635,1004000000,369590365,,,39,909013151, Return, Flick Right,1, Correct,153470573,1004000000,850529427,
31,902000431, Glissando, Flick Down,2, Correct,577501823,1004000000,426498177,,,39,909013151, Return, Flick Right,2, Correct,157338542,1004000000,846661458,
31,902000431, Glissando, Flick Down,3, Correct,591725834,1004000000,412274166,,,39,909013151, Return, Flick Right,3, Correct,84191562,1004000000,919808438,
31,902000431, Glissando, Flick Down,4, Correct,520684584,1004000000,483315416,41653593,,39,909013151, Return, Flick Right,4, Correct,327566771,1004000000,676433229,1605891822
31,901235733, Glissando, Flick Left,1, Correct,749713750,1005000000,255286250,,,39,909012845, Return, Flick Up,1, Correct,365276094,1007000000,641723906,
31,901235733, Glissando, Flick Left,2, Correct,759840624,1005000000,245159376,,,39,909012845, Return, Flick Up,6, Correct,777710573,1007000000,229289427,
31,901235733, Glissando, Flick Left,3, Correct,1114839584,1005000000,-109839584,,,39,909012845, Return, Flick Up,7, Correct,3723089374,1007000000,-2716089374,
31,901235733, Glissando, Flick Left,4, Correct,1078962603,1005000000,-73962603,,,39,909012845, Return, Flick Up,8, Correct,276105573,1007000000,730894427,
31,901235733, Glissando, Flick Left,5, Correct,473120623,1005000000,531879377,276593127,,39,909012845, Return, Flick Up,9, Correct,76347813,1007000000,930652187,51461198
31,902000333, Glissando, Flick Right,0, Correct,909888750,1004000000,94111250,,,40,909020638, Return, Double Flip Right,0, Correct,339533073,1010000000,670466927,
31,902000333, Glissando, Flick Right,1, Correct,610398750,1004000000,393601250,,,40,909020638, Return, Double Flip Right,1, Correct,162651927,1010000000,847348073,
31,902000333, Glissando, Flick Right,4, Correct,648947448,1004000000,355052552,,,40,909020638, Return, Double Flip Right,2, Correct,182123334,1010000000,827876666,
31,902000333, Glissando, Flick Right,5, Correct,616282865,1004000000,387717135,,,40,909020638, Return, Double Flip Right,3, Correct,101718021,1010000000,908281979,
31,902000333, Glissando, Flick Right,6, Correct,691092344,1004000000,312907656,218796406,,40,909020638, Return, Double Flip Right,5, Correct,210305260,1010000000,799694740,-25370208
31,902000029, Glissando, Flick Up,1, Correct,737396459,1007000000,269603541,,,40,909020816, Return, Flick Down,0, Correct,149635156,1004000000,854364844,
31,902000029, Glissando, Flick Up,2, Correct,1152006145,1007000000,-145006145,,,40,909020816, Return, Flick Down,2, Correct,138603438,1004000000,865396562,
31,902000029, Glissando, Flick Up,3, Correct,849316041,1007000000,157683959,,,40,909020816, Return, Flick Down,3, Correct,96808958,1004000000,907191042,
31,902000029, Glissando, Flick Up,5, Correct,948019583,1007000000,58980417,,,40,909020816, Return, Flick Down,4, Correct,156087499,1004000000,847912501,
31,902000029, Glissando, Flick Up,6, Correct,900560885,1007000000,106439115,-163164426,,40,909020816, Return, Flick Down,5, Correct,105056927,1004000000,898943073,54217761
33,902001832, Glissando, Double Flip Right,0, Correct,594892969,1010000000,415107031,,,40,909020444, Return, Flick Left,0, Correct,211759843,1005000000,793240157,
33,902001832, Glissando, Double Flip Right,1, Correct,698258646,1010000000,311741354,,,40,909020444, Return, Flick Left,1, Correct,250995104,1005000000,754004896,
33,902001832, Glissando, Double Flip Right,2, Correct,787437083,1010000000,222562917,,,40,909020444, Return, Flick Left,2, Correct,140340833,1005000000,864659167,
33,902001832, Glissando, Double Flip Right,3, Correct,852028386,1010000000,157971614,,,40,909020444, Return, Flick Left,3, Correct,104498073,1005000000,900501927,
33,902001832, Glissando, Double Flip Right,4, Correct,814582916,1010000000,195417084,-219689947,,40,909020444, Return, Flick Left,4, Correct,213460988,1005000000,791539012,558854
33,902002019, Glissando, Flick Down,0, Correct,428116615,1004000000,575883385,,,40,909020735, Return, Flick Right,0, Correct,380121821,1004000000,623878179,
33,902002019, Glissando, Flick Down,1, Correct,460236979,1004000000,543763021,,,40,909020735, Return, Flick Right,1, Correct,174961407,1004000000,829038593,
33,902002019, Glissando, Flick Down,2, Correct,532592500,1004000000,471407500,,,40,909020735, Return, Flick Right,2, Correct,628060781,1004000000,375939219,
33,902002019, Glissando, Flick Down,3, Correct,452678072,1004000000,551321928,,,40,909020735, Return, Flick Right,3, Correct,112480938,1004000000,891519062,
33,902002019, Glissando, Flick Down,4, Correct,594786146,1004000000,409213854,-166669531,,40,909020735, Return, Flick Right,4, Correct,64577605,1004000000,939422395,100980050
33,902001426, Glissando, Flick Left,0, Correct,387268646,1005000000,617731354,,,40,909020538, Return, Flick Up,0, Correct,323277917,1007000000,683722083,
33,902001426, Glissando, Flick Left,1, Correct,337978228,1005000000,667021772,,,40,909020538, Return, Flick Up,1, Correct,105799479,1007000000,901200521,
33,902001426, Glissando, Flick Left,2, Correct,514080207,1005000000,490919793,,,40,909020538, Return, Flick Up,2, Correct,90390886,1007000000,916609114,
33,902001426, Glissando, Flick Left,3, Correct,534917240,1005000000,470082760,,,40,909020538, Return, Flick Up,3, Correct,84202081,1007000000,922797919,
33,902001426, Glissando, Flick Left,4, Correct,520166562,1005000000,484833438,-132897916,,40,909020538, Return, Flick Up,5, Correct,121442291,1007000000,885557709,-19624476
33,902001931, Glissando, Flick Right,0, Correct,744709219,1004000000,259290781,,,42,910030151, Return, Double Flip Right,0, Correct,543026979,1010000000,466973021,
33,902001931, Glissando, Flick Right,1, Correct,706995105,1004000000,297004895,,,42,910030151, Return, Double Flip Right,1, Correct,473885781,1010000000,536114219,
33,902001931, Glissando, Flick Right,2, Correct,641130001,1004000000,362869999,,,42,910030151, Return, Double Flip Right,2, Correct,474464323,1010000000,535535677,
33,902001931, Glissando, Flick Right,3, Correct,787693281,1004000000,216306719,,,42,910030151, Return, Double Flip Right,3, Correct,445238801,1010000000,564761199,
33,902001931, Glissando, Flick Right,4, Correct,602804948,1004000000,401195052,141904271,,42,910030151, Return, Double Flip Right,4, Correct,345801772,1010000000,664198228,-323796510
33,902001717, Glissando, Flick Up,0, Correct,471568593,1007000000,535431407,,,42,910030336, Return, Flick Down,0, Correct,350469948,1004000000,653530052,
33,902001717, Glissando, Flick Up,1, Correct,512899009,1007000000,494100991,,,42,910030336, Return, Flick Down,1, Correct,484651874,1004000000,519348126,
33,902001717, Glissando, Flick Up,2, Correct,432259582,1007000000,574740418,,,42,910030336, Return, Flick Down,2, Correct,330187657,1004000000,673812343,
33,902001717, Glissando, Flick Up,3, Correct,327845781,1007000000,679154219,,,42,910030336, Return, Flick Down,3, Correct,934475624,1004000000,69524376,
33,902001717, Glissando, Flick Up,4, Correct,527930209,1007000000,479069791,-56361616,,42,910030336, Return, Flick Down,4, Correct,445874427,1004000000,558125573,-588673852
35,902005611, Glissando, Double Flip Right,0, Correct,1812638905,1010000000,-802638905,,,42,910025930, Return, Flick Left,0, Correct,332555416,1005000000,672444584,
35,902005611, Glissando, Double Flip Right,2, Correct,441383542,1010000000,568616458,,,42,910025930, Return, Flick Left,1, Correct,394682448,1005000000,610317552,
35,902005611, Glissando, Double Flip Right,4, Correct,314266094,1010000000,695733906,,,42,910025930, Return, Flick Left,2, Correct,202454010,1005000000,802545990,
35,902005611, Glissando, Double Flip Right,5, Correct,705786407,1010000000,304213593,,,42,910025930, Return, Flick Left,3, Correct,333171093,1005000000,671828907,
35,902005611, Glissando, Double Flip Right,6, Correct,535243073,1010000000,474756927,1277395832,,42,910025930, Return, Flick Left,4, Correct,477721405,1005000000,527278595,112703334
35,902005742, Glissando, Flick Down,0, Correct,169441406,1004000000,834558594,,,42,910030239, Return, Flick Right,0, Correct,275609166,1004000000,728390834,
35,902005742, Glissando, Flick Down,1, Correct,256245677,1004000000,747754323,,,42,910030239, Return, Flick Right,1, Correct,326780833,1004000000,677219167,
35,902005742, Glissando, Flick Down,2, Correct,371034739,1004000000,632965261,,,42,910030239, Return, Flick Right,2, Correct,227998073,1004000000,776001927,
35,902005742, Glissando, Flick Down,3, Correct,317500103,1004000000,686499897,,,42,910030239, Return, Flick Right,4, Correct,575198801,1004000000,428801199,
35,902005742, Glissando, Flick Down,4, Correct,388961719,1004000000,615038281,-219520313,,42,910030239, Return, Flick Right,6, Correct,343857448,1004000000,660142552,-97477396
35,902005143, Glissando, Flick Left,2, Correct,631373125,1005000000,373626875,,,42,910030105, Return, Flick Up,0, Correct,418657917,1007000000,588342083,
35,902005143, Glissando, Flick Left,3, Correct,840684166,1005000000,164315834,,,42,910030105, Return, Flick Up,1, Correct,172463282,1007000000,834536718,
35,902005143, Glissando, Flick Left,4, Correct,426009791,1005000000,578990209,,,42,910030105, Return, Flick Up,2, Correct,206924062,1007000000,800075938,
35,902005143, Glissando, Flick Left,5, Correct,1084076769,1005000000,-79076769,,,42,910030105, Return, Flick Up,3, Correct,291395156,1007000000,715604844,
35,902005143, Glissando, Flick Left,6, Correct,392126875,1005000000,612873125,239246250,,42,910030105, Return, Flick Up,4, Correct,396600728,1007000000,610399272,52462292
35,902005706, Glissando, Flick Right,0, Correct,526601459,1004000000,477398541,,,43,910010423, Return, Double Flip Right,13, Correct,330949843,1010000000,679050157,
35,902005706, Glissando, Flick Right,1, Correct,365169324,1004000000,638830676,,,43,910010423, Return, Double Flip Right,14, Correct,225240156,1010000000,784759844,
35,902005706, Glissando, Flick Right,2, Correct,339712917,1004000000,664287083,,,43,910010423, Return, Double Flip Right,15, Correct,317035416,1010000000,692964584,
35,902005706, Glissando, Flick Right,3, Correct,433514271,1004000000,570485729,,,43,910010423, Return, Double Flip Right,17, Correct,437717292,1010000000,572282708,
35,902005706, Glissando, Flick Right,4, Correct,294556978,1004000000,709443022,232044481,,43,910010423, Return, Double Flip Right,18, Correct,568263229,1010000000,441736771,-41116564
35,902005527, Glissando, Flick Up,1, Correct,862979218,1007000000,144020782,,,43,910010847, Return, Flick Down,0, Correct,498545364,1004000000,505454636,
35,902005527, Glissando, Flick Up,2, Correct,498195468,1007000000,508804532,,,43,910010847, Return, Flick Down,1, Correct,436391979,1004000000,567608021,
35,902005527, Glissando, Flick Up,3, Correct,227730573,1007000000,779269427,,,43,910010847, Return, Flick Down,2, Correct,240786718,1004000000,763213282,
35,902005527, Glissando, Flick Up,4, Correct,241935156,1007000000,765064844,,,43,910010847, Return, Flick Down,3, Correct,433974011,1004000000,570025989,
35,902005527, Glissando, Flick Up,5, Correct,233056666,1007000000,773943334,629922552,,43,910010847, Return, Flick Down,4, Correct,242883073,1004000000,761116927,134289218
37,902011140, Glissando, Double Flip Right,0, Correct,352554010,1010000000,657445990,,,43,910010150, Return, Flick Left,4, Correct,304834375,1005000000,700165625,
37,902011140, Glissando, Double Flip Right,1, Correct,109574427,1010000000,900425573,,,43,910010150, Return, Flick Left,5, Correct,213304584,1005000000,791695416,
37,902011140, Glissando, Double Flip Right,2, Correct,425221251,1010000000,584778749,,,43,910010150, Return, Flick Left,6, Correct,164960000,1005000000,840040000,
37,902011140, Glissando, Double Flip Right,3, Correct,260643906,1010000000,749356094,,,43,910010150, Return, Flick Left,7, Correct,128860365,1005000000,876139635,
37,902011140, Glissando, Double Flip Right,4, Correct,108085833,1010000000,901914167,244468177,,43,910010150, Return, Flick Left,8, Correct,315870520,1005000000,689129480,114022708
37,902011336, Glissando, Flick Down,0, Correct,399701041,1004000000,604298959,,,43,910010736, Return, Flick Right,0, Correct,221592031,1004000000,782407969,
37,902011336, Glissando, Flick Down,1, Correct,331254635,1004000000,672745365,,,43,910010736, Return, Flick Right,2, Correct,99148021,1004000000,904851979,
37,902011336, Glissando, Flick Down,2, Correct,265963542,1004000000,738036458,,,43,910010736, Return, Flick Right,3, Correct,207857136,1004000000,796142864,
37,902011336, Glissando, Flick Down,3, Correct,93273333,1004000000,910726667,,,43,910010736, Return, Flick Right,8, Correct,132837604,1004000000,871162396,
37,902011336, Glissando, Flick Down,4, Correct,95184167,1004000000,908815833,304516874,,43,910010736, Return, Flick Right,9, Correct,328801979,1004000000,675198021,183032916
37,902010635, Glissando, Flick Left,1, Correct,422375833,1005000000,582624167,,,43,910010332, Return, Flick Up,0, Correct,202058384,1007000000,804941616,
37,902010635, Glissando, Flick Left,2, Correct,308966042,1005000000,696033958,,,43,910010332, Return, Flick Up,1, Correct,203412657,1007000000,803587343,
37,902010635, Glissando, Flick Left,3, Correct,451258386,1005000000,553741614,,,43,910010332, Return, Flick Up,3, Correct,223460625,1007000000,783539375,
37,902010635, Glissando, Flick Left,4, Correct,164897864,1005000000,840102136,,,43,910010332, Return, Flick Up,4, Correct,508547448,1007000000,498452552,
37,902010635, Glissando, Flick Left,5, Correct,150259427,1005000000,854740573,272116406,,43,910010332, Return, Flick Up,5, Correct,387295365,1007000000,619704635,-179745469
37,902011227, Glissando, Flick Right,2, Correct,336502657,1004000000,667497343,,,45,909035444, Return, Double Flip Right,0, Correct,350209635,1010000000,659790365,
37,902011227, Glissando, Flick Right,3, Correct,522033438,1004000000,481966562,,,45,909035444, Return, Double Flip Right,1, Correct,363185417,1010000000,646814583,
37,902011227, Glissando, Flick Right,4, Correct,202721041,1004000000,801278959,,,45,909035444, Return, Double Flip Right,2, Correct,462127396,1010000000,547872604,
37,902011227, Glissando, Flick Right,5, Correct,319319948,1004000000,684680052,,,45,909035444, Return, Double Flip Right,3, Correct,439303489,1010000000,570696511,
37,902011227, Glissando, Flick Right,7, Correct,856200156,1004000000,147799844,-519697499,,45,909035444, Return, Double Flip Right,4, Correct,326935729,1010000000,683064271,-52008124
37,902011043, Glissando, Flick Up,0, Correct,1506876719,1007000000,-499876719,,,45,909035611, Return, Flick Down,0, Correct,266308072,1004000000,737691928,
37,902011043, Glissando, Flick Up,1, Correct,383934844,1007000000,623065156,,,45,909035611, Return, Flick Down,1, Correct,405307239,1004000000,598692761,
37,902011043, Glissando, Flick Up,2, Correct,424429272,1007000000,582570728,,,45,909035611, Return, Flick Down,2, Correct,432982553,1004000000,571017447,
37,902011043, Glissando, Flick Up,3, Correct,600549948,1007000000,406450052,,,45,909035611, Return, Flick Down,3, Correct,592108906,1004000000,411891094,
37,902011043, Glissando, Flick Up,4, Correct,370479844,1007000000,636520156,1136396875,,45,909035611, Return, Flick Down,4, Correct,526696251,1004000000,477303749,-265173177
39,902020124, Glissando, Double Flip Right,0, Correct,1097045415,1010000000,-87045415,,,45,909035223, Return, Flick Left,0, Correct,533955053,1005000000,471044947,
39,902020124, Glissando, Double Flip Right,1, Correct,397551563,1010000000,612448437,,,45,909035223, Return, Flick Left,1, Correct,504511667,1005000000,500488333,
39,902020124, Glissando, Double Flip Right,2, Correct,1067000728,1010000000,-57000728,,,45,909035223, Return, Flick Left,2, Correct,313276875,1005000000,691723125,
39,902020124, Glissando, Double Flip Right,3, Correct,1500862709,1010000000,-490862709,,,45,909035223, Return, Flick Left,3, Correct,410870781,1005000000,594129219,
39,902020124, Glissando, Double Flip Right,4, Correct,221914115,1010000000,788085885,875131300,,45,909035223, Return, Flick Left,4, Correct,445472552,1005000000,559527448,115825470
39,902020403, Glissando, Flick Down,0, Correct,510904114,1004000000,493095886,,,45,909035528, Return, Flick Right,0, Correct,351531668,1004000000,652468332,
39,902020403, Glissando, Flick Down,1, Correct,751292812,1004000000,252707188,,,45,909035528, Return, Flick Right,1, Correct,267543750,1004000000,736456250,
39,902020403, Glissando, Flick Down,3, Correct,976439010,1004000000,27560990,,,45,909035528, Return, Flick Right,2, Correct,402451980,1004000000,601548020,
39,902020403, Glissando, Flick Down,4, Correct,627195677,1004000000,376804323,,,45,909035528, Return, Flick Right,3, Correct,347372708,1004000000,656627292,
39,902020403, Glissando, Flick Down,5, Correct,676981770,1004000000,327018230,-166077656,,45,909035528, Return, Flick Right,4, Correct,569216562,1004000000,434783438,98099844
39,902015742, Glissando, Flick Left,0, Correct,718514010,1005000000,286485990,,,45,909035356, Return, Flick Up,0, Correct,347569478,1007000000,659430522,
39,902015742, Glissando, Flick Left,1, Correct,658734166,1005000000,346265834,,,45,909035356, Return, Flick Up,1, Correct,272759114,1007000000,734240886,
39,902015742, Glissando, Flick Left,2, Correct,419019792,1005000000,585980208,,,45,909035356, Return, Flick Up,2, Correct,298892760,1007000000,708107240,
39,902015742, Glissando, Flick Left,3, Correct,379868073,1005000000,625131927,,,45,909035356, Return, Flick Up,3, Correct,287099376,1007000000,719900624,
39,902015742, Glissando, Flick Left,4, Correct,412381771,1005000000,592618229,306132239,,45,909035356, Return, Flick Up,4, Correct,536764376,1007000000,470235624,282117186
39,902020308, Glissando, Flick Right,0, Correct,505064062,1004000000,498935938,,,46,909230015, Return, Double Flip Right,0, Correct,515658959,1010000000,494341041,
39,902020308, Glissando, Flick Right,1, Correct,952781510,1004000000,51218490,,,46,909230015, Return, Double Flip Right,1, Correct,68654375,1010000000,941345625,
39,902020308, Glissando, Flick Right,2, Correct,1106446980,1004000000,-102446980,,,46,909230015, Return, Double Flip Right,2, Correct,65226770,1010000000,944773230,
39,902020308, Glissando, Flick Right,3, Correct,321978698,1004000000,682021302,,,46,909230015, Return, Double Flip Right,4, Correct,257465625,1010000000,752534375,
39,902020308, Glissando, Flick Right,4, Correct,793439531,1004000000,210560469,-288375469,,46,909230015, Return, Double Flip Right,6, Correct,375039480,1010000000,634960520,279298751
39,902020027, Glissando, Flick Up,0, Correct,860384843,1007000000,146615157,,,46,909230151, Return, Flick Down,1, Correct,97817395,1004000000,906182605,
39,902020027, Glissando, Flick Up,1, Correct,363876561,1007000000,643123439,,,46,909230151, Return, Flick Down,2, Correct,60697292,1004000000,943302708,
39,902020027, Glissando, Flick Up,2, Correct,824954166,1007000000,182045834,,,46,909230151, Return, Flick Down,3, Correct,64302344,1004000000,939697656,
39,902020027, Glissando, Flick Up,3, Correct,335753177,1007000000,671246823,,,46,909230151, Return, Flick Down,4, Correct,89747448,1004000000,914252552,
39,902020027, Glissando, Flick Up,4, Correct,817490938,1007000000,189509062,42893905,,46,909230151, Return, Flick Down,5, Correct,77762812,1004000000,926237188,285292032
43,902042407, Glissando, Double Flip Right,1, Correct,746336771,1010000000,263663229,,,46,909225809, Return, Flick Left,0, Correct,396324948,1005000000,608675052,
43,902042407, Glissando, Double Flip Right,3, Correct,772422188,1010000000,237577812,,,46,909225809, Return, Flick Left,1, Correct,130859323,1005000000,874140677,
43,902042407, Glissando, Double Flip Right,4, Correct,589263385,1010000000,420736615,,,46,909225809, Return, Flick Left,2, Correct,307117188,1005000000,697882812,
43,902042407, Glissando, Double Flip Right,5, Correct,573260625,1010000000,436739375,,,46,909225809, Return, Flick Left,3, Correct,281113020,1005000000,723886980,
43,902042407, Glissando, Double Flip Right,6, Correct,968605365,1010000000,41394635,-222268594,,46,909225809, Return, Flick Left,4, Correct,102898177,1005000000,902101823,-203350208
43,902042843, Glissando, Flick Down,0, Correct,324015781,1004000000,679984219,,,46,909230111, Return, Flick Right,0, Correct,75048230,1004000000,928951770,
43,902042843, Glissando, Flick Down,1, Correct,465794480,1004000000,538205520,,,46,909230111, Return, Flick Right,1, Correct,76940884,1004000000,927059116,
43,902042843, Glissando, Flick Down,2, Correct,351824270,1004000000,652175730,,,46,909230111, Return, Flick Right,2, Correct,76067605,1004000000,927932395,
43,902042843, Glissando, Flick Down,3, Correct,377118802,1004000000,626881198,,,46,909230111, Return, Flick Right,3, Correct,55922344,1004000000,948077656,
43,902042843, Glissando, Flick Down,4, Correct,550007291,1004000000,453992709,-225991510,,46,909230111, Return, Flick Right,4, Correct,105967709,1004000000,898032291,46975833
43,902042142, Glissando, Flick Left,0, Correct,98813541,1005000000,906186459,,,46,909225932, Return, Flick Up,0, Correct,229296145,1007000000,777703855,
43,902042142, Glissando, Flick Left,1, Correct,25967709,1005000000,979032291,,,46,909225932, Return, Flick Up,1, Correct,77120365,1007000000,929879635,
43,902042142, Glissando, Flick Left,2, Correct,481953333,1005000000,523046667,,,46,909225932, Return, Flick Up,2, Correct,76306042,1007000000,930693958,
43,902042142, Glissando, Flick Left,3, Correct,451588282,1005000000,553411718,,,46,909225932, Return, Flick Up,3, Correct,86147447,1007000000,920852553,
43,902042142, Glissando, Flick Left,4, Correct,461837031,1005000000,543162969,-363023490,,46,909225932, Return, Flick Up,4, Correct,87062864,1007000000,919937136,19820262
43,902042737, Glissando, Flick Right,0, Correct,241938802,1004000000,762061198,,,47,908225537, Return, Double Flip Right,3, Correct,649186042,1010000000,360813958,
43,902042524, Glissando, Flick Right,1, Correct,647009323,1004000000,356990677,,,47,908225537, Return, Double Flip Right,4, Correct,522466093,1010000000,487533907,
43,902042737, Glissando, Flick Right,1, Correct,466612656,1004000000,537387344,,,47,908225537, Return, Double Flip Right,5, Correct,1372057656,1010000000,-362057656,
43,902042524, Glissando, Flick Right,2, Correct,1092971354,1004000000,-88971354,,,47,908225537, Return, Double Flip Right,6, Correct,2685723281,1010000000,-1675723281,
43,902042737, Glissando, Flick Right,2, Correct,363223281,1004000000,640776719,-121284479,,47,908225537, Return, Double Flip Right,7, Correct,107690468,1010000000,902309532,-2598660417
43,902042524, Glissando, Flick Right,3, Correct,10268850569,1004000000,-9264850569,,,47,908225742, Return, Flick Down,0, Correct,433760208,1004000000,570239792,
43,902042737, Glissando, Flick Right,3, Correct,325194062,1004000000,678805938,,,47,908225742, Return, Flick Down,1, Correct,390102239,1004000000,613897761,
43,902042524, Glissando, Flick Right,4, Correct,4557135415,1004000000,-3553135415,,,47,908225742, Return, Flick Down,2, Correct,470220885,1004000000,533779115,
43,902042737, Glissando, Flick Right,4, Correct,1395370312,1004000000,-391370312,,,47,908225742, Return, Flick Down,3, Correct,341523333,1004000000,662476667,
43,902042524, Glissando, Flick Right,5, Correct,15644655463,1004000000,-14640655463,-5375804894,,47,908225742, Return, Flick Down,4, Correct,317053594,1004000000,686946406,-233832865
43,902042309, Glissando, Flick Up,0, Correct,387738541,1007000000,619261459,,,47,908225223, Return, Flick Left,7, Correct,4604270779,1005000000,-3599270779,
