Participant,ParticipantID,Condition,Trial,Gesture,AttemptNumber,Outcome,GestureLength(ns),IdealGestureLength,Difference,ABSDifference,,,,
10,905015853,Control,Return,FlickUp,4,Correct,5.27E+02,1.01E+03,4.80E+02,4.80E+02,,,,
11,829002529,Glissando,First,DoubleFlip,0,Correct,4.50E+02,1.01E+03,5.60E+02,5.60E+02,,,,
11,829002529,Glissando,First,DoubleFlip,1,NotFarEnough,4.02E+02,1.01E+03,6.08E+02,6.08E+02,,,,
11,829002529,Glissando,First,DoubleFlip,2,Correct,3.60E+02,1.01E+03,6.50E+02,6.50E+02,,,,
11,829002529,Glissando,First,DoubleFlip,3,Correct,4.02E+02,1.01E+03,6.08E+02,6.08E+02,,,,
11,829002529,Glissando,First,DoubleFlip,4,Correct,4.27E+02,1.01E+03,5.83E+02,5.83E+02,,,,
11,829002529,Glissando,First,DoubleFlip,5,Correct,5.44E+02,1.01E+03,4.66E+02,4.66E+02,,,,
11,829002629,Glissando,First,FlickDown,0,Correct,4.34E+02,1.00E+03,5.70E+02,5.70E+02,,,,
11,829002629,Glissando,First,FlickDown,1,Correct,3.97E+02,1.00E+03,6.07E+02,6.07E+02,,,,
11,829002629,Glissando,First,FlickDown,2,Correct,3.64E+02,1.00E+03,6.40E+02,6.40E+02,,,,
11,829002629,Glissando,First,FlickDown,3,Correct,3.34E+02,1.00E+03,6.70E+02,6.70E+02,,,,
11,829002629,Glissando,First,FlickDown,4,Correct,2.65E+02,1.00E+03,7.39E+02,7.39E+02,,,,
11,829002156,Glissando,First,FlickLeft,0,Correct,6.64E+02,1.01E+03,3.41E+02,3.41E+02,,,,
11,829002156,Glissando,First,FlickLeft,1,Correct,4.48E+02,1.01E+03,5.57E+02,5.57E+02,,,,
11,829002156,Glissando,First,FlickLeft,2,Correct,1.66E+02,1.01E+03,8.39E+02,8.39E+02,,,,
11,829002156,Glissando,First,FlickLeft,3,Correct,7.05E+02,1.01E+03,3.00E+02,3.00E+02,,,,
11,829002156,Glissando,First,FlickLeft,4,Correct,3.65E+02,1.01E+03,6.40E+02,6.40E+02,,,,
11,829002328,Glissando,First,FlickRight,0,Correct,4.27E+02,1.00E+03,5.77E+02,5.77E+02,,,,
11,829002328,Glissando,First,FlickRight,1,Correct,3.69E+02,1.00E+03,6.35E+02,6.35E+02,,,,
11,829002328,Glissando,First,FlickRight,2,Correct,2.18E+02,1.00E+03,7.86E+02,7.86E+02,,,,
11,829002328,Glissando,First,FlickRight,3,Correct,2.70E+02,1.00E+03,7.34E+02,7.34E+02,,,,
11,829002328,Glissando,First,FlickRight,4,Correct,3.25E+02,1.00E+03,6.79E+02,6.79E+02,,,,
11,829002429,Glissando,First,FlickUp,0,Correct,1.23E+03,1.01E+03,-2.27E+02,2.27E+02,,,,
11,829002429,Glissando,First,FlickUp,1,Correct,1.52E+03,1.01E+03,-5.11E+02,5.11E+02,,,,
11,829002429,Glissando,First,FlickUp,2,Correct,1.22E+03,1.01E+03,-2.13E+02,2.13E+02,,,,
11,829002429,Glissando,First,FlickUp,3,Correct,5.13E+02,1.01E+03,4.94E+02,4.94E+02,,,,
11,829002429,Glissando,First,FlickUp,4,Correct,4.19E+02,1.01E+03,5.88E+02,5.88E+02,,,,
11,905003434,Glissando,Return,DoubleFlip,0,Correct,4.79E+02,1.01E+03,5.31E+02,5.31E+02,,,,
11,905003434,Glissando,Return,DoubleFlip,1,Correct,6.26E+02,1.01E+03,3.84E+02,3.84E+02,,,,
11,905003434,Glissando,Return,DoubleFlip,2,Correct,1.90E+03,1.01E+03,-8.93E+02,8.93E+02,,,,
11,905003434,Glissando,Return,DoubleFlip,3,Correct,5.79E+02,1.01E+03,4.31E+02,4.31E+02,,,,
11,905003434,Glissando,Return,DoubleFlip,4,Correct,5.13E+02,1.01E+03,4.97E+02,4.97E+02,,,,
11,905003639,Glissando,Return,FlickDown,0,Correct,4.41E+02,1.00E+03,5.63E+02,5.63E+02,,,,
11,905003639,Glissando,Return,FlickDown,1,Correct,5.25E+02,1.00E+03,4.79E+02,4.79E+02,,,,
11,905003639,Glissando,Return,FlickDown,2,Correct,5.84E+02,1.00E+03,4.20E+02,4.20E+02,,,,
11,905003639,Glissando,Return,FlickDown,3,Aborted,5.84E+02,1.00E+03,4.20E+02,4.20E+02,,,,
11,905003639,Glissando,Return,FlickDown,4,Correct,5.09E+02,1.00E+03,4.95E+02,4.95E+02,,,,
11,905003639,Glissando,Return,FlickDown,5,Correct,7.39E+02,1.00E+03,2.65E+02,2.65E+02,,,,
11,905003224,Glissando,Return,FlickLeft,0,Incorrect,7.77E+01,1.01E+03,9.27E+02,9.27E+02,,,,
11,905003224,Glissando,Return,FlickLeft,1,Correct,2.68E+02,1.01E+03,7.37E+02,7.37E+02,,,,
11,905003224,Glissando,Return,FlickLeft,2,Correct,2.33E+02,1.01E+03,7.72E+02,7.72E+02,,,,
11,905003224,Glissando,Return,FlickLeft,3,Correct,3.20E+02,1.01E+03,6.85E+02,6.85E+02,,,,
11,905003224,Glissando,Return,FlickLeft,4,Correct,1.99E+02,1.01E+03,8.06E+02,8.06E+02,,,,
11,905003224,Glissando,Return,FlickLeft,5,Correct,3.08E+02,1.01E+03,6.97E+02,6.97E+02,,,,
11,905003538,Glissando,Return,FlickRight,0,Correct,3.58E+02,1.00E+03,6.46E+02,6.46E+02,,,,
11,905003538,Glissando,Return,FlickRight,1,Incorrect,8.09E+01,1.00E+03,9.23E+02,9.23E+02,,,,
11,905003538,Glissando,Return,FlickRight,2,Correct,3.14E+02,1.00E+03,6.90E+02,6.90E+02,,,,
11,905003538,Glissando,Return,FlickRight,3,Correct,6.30E+02,1.00E+03,3.74E+02,3.74E+02,,,,
11,905003538,Glissando,Return,FlickRight,4,Correct,4.16E+02,1.00E+03,5.88E+02,5.88E+02,,,,
11,905003538,Glissando,Return,FlickRight,5,Correct,5.61E+02,1.00E+03,4.43E+02,4.43E+02,,,,
11,905003328,Glissando,Return,FlickUp,0,Incorrect,1.05E+02,1.01E+03,9.02E+02,9.02E+02,,,,
11,905003328,Glissando,Return,FlickUp,1,Correct,4.10E+02,1.01E+03,5.97E+02,5.97E+02,,,,
11,905003328,Glissando,Return,FlickUp,2,Correct,2.51E+02,1.01E+03,7.56E+02,7.56E+02,,,,
11,905003328,Glissando,Return,FlickUp,3,Correct,1.91E+02,1.01E+03,8.16E+02,8.16E+02,,,,
11,905003328,Glissando,Return,FlickUp,4,Correct,2.56E+02,1.01E+03,7.51E+02,7.51E+02,,,,
11,905003328,Glissando,Return,FlickUp,5,Correct,3.47E+02,1.01E+03,6.60E+02,6.60E+02,,,,
12,829003804,Control,First,DoubleFlip,0,Correct,1.48E+02,1.01E+03,8.62E+02,8.62E+02,,,,
12,829003804,Control,First,DoubleFlip,1,Correct,1.23E+02,1.01E+03,8.87E+02,8.87E+02,,,,
12,829003804,Control,First,DoubleFlip,2,Correct,1.84E+02,1.01E+03,8.26E+02,8.26E+02,,,,
12,829003804,Control,First,DoubleFlip,3,Correct,5.50E+01,1.01E+03,9.55E+02,9.55E+02,,,,
12,829003804,Control,First,DoubleFlip,4,Correct,1.34E+02,1.01E+03,8.76E+02,8.76E+02,,,,
12,829003952,Control,First,FlickDown,0,Correct,8.28E+01,1.00E+03,9.21E+02,9.21E+02,,,,
12,829003952,Control,First,FlickDown,1,Correct,7.91E+01,1.00E+03,9.25E+02,9.25E+02,,,,
12,829003952,Control,First,FlickDown,2,Correct,7.76E+01,1.00E+03,9.26E+02,9.26E+02,,,,
12,829003952,Control,First,FlickDown,3,Correct,6.78E+01,1.00E+03,9.36E+02,9.36E+02,,,,
12,829003952,Control,First,FlickDown,4,Correct,8.69E+01,1.00E+03,9.17E+02,9.17E+02,,,,
12,829003512,Control,First,FlickLeft,0,Incorrect,7.85E+01,1.01E+03,9.26E+02,9.26E+02,,,,
12,829003512,Control,First,FlickLeft,1,Incorrect,5.65E+01,1.01E+03,9.49E+02,9.49E+02,,,,
12,829003512,Control,First,FlickLeft,2,Correct,4.73E+02,1.01E+03,5.32E+02,5.32E+02,,,,
12,829003512,Control,First,FlickLeft,3,Correct,3.65E+02,1.01E+03,6.40E+02,6.40E+02,,,,
12,829003512,Control,First,FlickLeft,4,Correct,4.10E+02,1.01E+03,5.95E+02,5.95E+02,,,,
12,829003512,Control,First,FlickLeft,5,Correct,4.30E+02,1.01E+03,5.75E+02,5.75E+02,,,,
12,829003512,Control,First,FlickLeft,6,Correct,2.35E+02,1.01E+03,7.70E+02,7.70E+02,,,,
12,829003900,Control,First,FlickRight,0,Correct,1.30E+02,1.00E+03,8.74E+02,8.74E+02,,,,
12,829003900,Control,First,FlickRight,1,Correct,2.28E+02,1.00E+03,7.76E+02,7.76E+02,,,,
12,829003900,Control,First,FlickRight,2,Correct,9.19E+01,1.00E+03,9.12E+02,9.12E+02,,,,
12,829003900,Control,First,FlickRight,3,Correct,9.48E+01,1.00E+03,9.09E+02,9.09E+02,,,,
12,829003900,Control,First,FlickRight,4,Correct,7.14E+01,1.00E+03,9.33E+02,9.33E+02,,,,
12,829003654,Control,First,FlickUp,0,Correct,6.25E+02,1.01E+03,3.82E+02,3.82E+02,,,,
12,829003654,Control,First,FlickUp,1,Correct,3.44E+02,1.01E+03,6.63E+02,6.63E+02,,,,
12,829003654,Control,First,FlickUp,2,Correct,3.02E+02,1.01E+03,7.05E+02,7.05E+02,,,,
12,829003654,Control,First,FlickUp,3,Correct,2.57E+02,1.01E+03,7.50E+02,7.50E+02,,,,
12,829003654,Control,First,FlickUp,4,Correct,2.42E+02,1.01E+03,7.65E+02,7.65E+02,,,,
12,905004427,Control,Return,DoubleFlip,0,Correct,1.00E+02,1.01E+03,9.10E+02,9.10E+02,,,,
12,905004427,Control,Return,DoubleFlip,1,Correct,5.62E+01,1.01E+03,9.54E+02,9.54E+02,,,,
12,905004427,Control,Return,DoubleFlip,2,Correct,8.67E+01,1.01E+03,9.23E+02,9.23E+02,,,,
12,905004427,Control,Return,DoubleFlip,3,Correct,7.63E+01,1.01E+03,9.34E+02,9.34E+02,,,,
12,905004427,Control,Return,DoubleFlip,4,Correct,7.09E+01,1.01E+03,9.39E+02,9.39E+02,,,,
12,905004614,Control,Return,FlickDown,0,Correct,7.50E+01,1.00E+03,9.29E+02,9.29E+02,,,,
12,905004614,Control,Return,FlickDown,1,Correct,6.98E+01,1.00E+03,9.34E+02,9.34E+02,,,,
12,905004614,Control,Return,FlickDown,2,Correct,2.96E+02,1.00E+03,7.08E+02,7.08E+02,,,,
12,905004614,Control,Return,FlickDown,3,Correct,8.47E+01,1.00E+03,9.19E+02,9.19E+02,,,,
12,905004614,Control,Return,FlickDown,4,Correct,7.86E+01,1.00E+03,9.25E+02,9.25E+02,,,,
12,905004250,Control,Return,FlickLeft,0,Correct,4.33E+02,1.01E+03,5.72E+02,5.72E+02,,,,
12,905004250,Control,Return,FlickLeft,1,Correct,2.32E+02,1.01E+03,7.73E+02,7.73E+02,,,,
12,905004250,Control,Return,FlickLeft,2,Correct,1.32E+02,1.01E+03,8.73E+02,8.73E+02,,,,
12,905004250,Control,Return,FlickLeft,3,Correct,1.21E+02,1.01E+03,8.84E+02,8.84E+02,,,,
12,905004250,Control,Return,FlickLeft,4,Correct,9.65E+01,1.01E+03,9.08E+02,9.08E+02,,,,
12,905004518,Control,Return,FlickRight,0,Correct,5.28E+01,1.00E+03,9.51E+02,9.51E+02,,,,
12,905004518,Control,Return,FlickRight,1,Correct,9.88E+01,1.00E+03,9.05E+02,9.05E+02,,,,
12,905004518,Control,Return,FlickRight,2,Incorrect,4.65E+01,1.00E+03,9.58E+02,9.58E+02,,,,
12,905004518,Control,Return,FlickRight,3,Correct,6.37E+01,1.00E+03,9.40E+02,9.40E+02,,,,
12,905004518,Control,Return,FlickRight,4,Incorrect,5.21E+01,1.00E+03,9.52E+02,9.52E+02,,,,
12,905004518,Control,Return,FlickRight,5,Correct,6.07E+01,1.00E+03,9.43E+02,9.43E+02,,,,
12,905004518,Control,Return,FlickRight,6,Correct,5.86E+01,1.00E+03,9.45E+02,9.45E+02,,,,
12,905004341,Control,Return,FlickUp,0,Correct,1.02E+02,1.01E+03,9.05E+02,9.05E+02,,,,
12,905004341,Control,Return,FlickUp,1,Correct,8.82E+01,1.01E+03,9.19E+02,9.19E+02,,,,
12,905004341,Control,Return,FlickUp,2,Correct,8.69E+01,1.01E+03,9.20E+02,9.20E+02,,,,
12,905004341,Control,Return,FlickUp,3,Correct,6.16E+01,1.01E+03,9.45E+02,9.45E+02,,,,
12,905004341,Control,Return,FlickUp,4,Correct,9.19E+01,1.01E+03,9.15E+02,9.15E+02,,,,
13,829005719,Glissando,First,DoubleFlip,0,Correct,6.56E+02,1.01E+03,3.54E+02,3.54E+02,,,,
13,829005719,Glissando,First,DoubleFlip,1,Correct,4.21E+02,1.01E+03,5.89E+02,5.89E+02,,,,
13,829005719,Glissando,First,DoubleFlip,2,Correct,6.16E+02,1.01E+03,3.94E+02,3.94E+02,,,,
13,829005719,Glissando,First,DoubleFlip,3,NotFarEnough,3.20E+02,1.01E+03,6.90E+02,6.90E+02,,,,
13,829005719,Glissando,First,DoubleFlip,4,Aborted,3.20E+02,1.01E+03,6.90E+02,6.90E+02,,,,
13,829005719,Glissando,First,DoubleFlip,5,Correct,7.75E+02,1.01E+03,2.35E+02,2.35E+02,,,,
13,829005719,Glissando,First,DoubleFlip,6,Correct,8.51E+02,1.01E+03,1.59E+02,1.59E+02,,,,
13,829005918,Glissando,First,FlickDown,0,Correct,5.96E+02,1.00E+03,4.08E+02,4.08E+02,,,,
13,829005918,Glissando,First,FlickDown,1,NotFarEnough,5.24E+01,1.00E+03,9.52E+02,9.52E+02,,,,
13,829005918,Glissando,First,FlickDown,2,Aborted,5.24E+01,1.00E+03,9.52E+02,9.52E+02,,,,
13,829005918,Glissando,First,FlickDown,3,Correct,6.03E+03,1.00E+03,-5.03E+03,5.03E+03,,,,
13,829005918,Glissando,First,FlickDown,4,Correct,4.96E+02,1.00E+03,5.08E+02,5.08E+02,,,,
13,829005918,Glissando,First,FlickDown,5,Correct,4.08E+02,1.00E+03,5.96E+02,5.96E+02,,,,
13,829005918,Glissando,First,FlickDown,6,Correct,3.73E+02,1.00E+03,6.31E+02,6.31E+02,,,,
13,829005450,Glissando,First,FlickLeft,0,Correct,5.70E+02,1.01E+03,4.35E+02,4.35E+02,,,,
13,829005450,Glissando,First,FlickLeft,1,Correct,6.78E+02,1.01E+03,3.27E+02,3.27E+02,,,,
13,829005450,Glissando,First,FlickLeft,2,NotFarEnough,4.48E+02,1.01E+03,5.57E+02,5.57E+02,,,,
13,829005450,Glissando,First,FlickLeft,3,Correct,4.31E+02,1.01E+03,5.74E+02,5.74E+02,,,,
13,829005450,Glissando,First,FlickLeft,4,NotFarEnough,4.82E+02,1.01E+03,5.23E+02,5.23E+02,,,,
13,829005450,Glissando,First,FlickLeft,5,Correct,2.86E+02,1.01E+03,7.19E+02,7.19E+02,,,,
13,829005450,Glissando,First,FlickLeft,6,Correct,3.61E+02,1.01E+03,6.44E+02,6.44E+02,,,,
13,829005831,Glissando,First,FlickRight,0,Correct,3.59E+02,1.00E+03,6.45E+02,6.45E+02,,,,
13,829005831,Glissando,First,FlickRight,1,Correct,1.86E+02,1.00E+03,8.18E+02,8.18E+02,,,,
13,829005831,Glissando,First,FlickRight,2,Correct,2.19E+02,1.00E+03,7.85E+02,7.85E+02,,,,
13,829005831,Glissando,First,FlickRight,3,Correct,2.49E+02,1.00E+03,7.55E+02,7.55E+02,,,,
13,829005831,Glissando,First,FlickRight,4,Correct,9.97E+01,1.00E+03,9.04E+02,9.04E+02,,,,
13,829005631,Glissando,First,FlickUp,0,Correct,5.04E+02,1.01E+03,5.03E+02,5.03E+02,,,,
13,829005631,Glissando,First,FlickUp,1,Correct,3.55E+02,1.01E+03,6.52E+02,6.52E+02,,,,
13,829005631,Glissando,First,FlickUp,2,Correct,2.38E+02,1.01E+03,7.69E+02,7.69E+02,,,,
13,829005631,Glissando,First,FlickUp,3,Correct,2.44E+02,1.01E+03,7.63E+02,7.63E+02,,,,
13,829005631,Glissando,First,FlickUp,4,Correct,3.67E+02,1.01E+03,6.40E+02,6.40E+02,,,,
13,903004319,Glissando,Return,DoubleFlip,0,Incorrect,8.42E+01,1.01E+03,9.26E+02,9.26E+02,,,,
13,903004319,Glissando,Return,DoubleFlip,1,Incorrect,7.25E+01,1.01E+03,9.37E+02,9.37E+02,,,,
13,903004319,Glissando,Return,DoubleFlip,2,Incorrect,1.26E+02,1.01E+03,8.84E+02,8.84E+02,,,,
13,903004319,Glissando,Return,DoubleFlip,3,Incorrect,3.32E+01,1.01E+03,9.77E+02,9.77E+02,,,,
13,903004319,Glissando,Return,DoubleFlip,4,Incorrect,1.79E+02,1.01E+03,8.31E+02,8.31E+02,,,,
13,903004319,Glissando,Return,DoubleFlip,5,Incorrect,9.09E+01,1.01E+03,9.19E+02,9.19E+02,,,,
13,903004319,Glissando,Return,DoubleFlip,6,Correct,1.02E+03,1.01E+03,-1.46E+01,1.46E+01,,,,
13,903004319,Glissando,Return,DoubleFlip,7,Correct,8.73E+02,1.01E+03,1.37E+02,1.37E+02,,,,
13,903004319,Glissando,Return,DoubleFlip,8,Incorrect,7.08E+02,1.01E+03,3.02E+02,3.02E+02,,,,
13,903004319,Glissando,Return,DoubleFlip,9,Correct,1.22E+03,1.01E+03,-2.09E+02,2.09E+02,,,,
13,903004319,Glissando,Return,DoubleFlip,10,Correct,1.31E+03,1.01E+03,-2.97E+02,2.97E+02,,,,
13,903004319,Glissando,Return,DoubleFlip,11,Correct,5.39E+02,1.01E+03,4.71E+02,4.71E+02,,,,
13,903004546,Glissando,Return,FlickDown,0,Correct,6.11E+02,1.00E+03,3.93E+02,3.93E+02,,,,
13,903004546,Glissando,Return,FlickDown,1,Correct,5.43E+02,1.00E+03,4.61E+02,4.61E+02,,,,
13,903004546,Glissando,Return,FlickDown,2,Correct,6.88E+02,1.00E+03,3.16E+02,3.16E+02,,,,
13,903004546,Glissando,Return,FlickDown,3,Correct,6.07E+02,1.00E+03,3.97E+02,3.97E+02,,,,
13,903004546,Glissando,Return,FlickDown,4,Correct,5.78E+02,1.00E+03,4.26E+02,4.26E+02,,,,
13,903004002,Glissando,Return,FlickLeft,0,Incorrect,7.15E+01,1.01E+03,9.33E+02,9.33E+02,,,,
13,903004002,Glissando,Return,FlickLeft,1,Incorrect,1.37E+02,1.01E+03,8.68E+02,8.68E+02,,,,
13,903004002,Glissando,Return,FlickLeft,2,Incorrect,1.60E+02,1.01E+03,8.45E+02,8.45E+02,,,,
13,903004002,Glissando,Return,FlickLeft,3,Incorrect,8.07E+01,1.01E+03,9.24E+02,9.24E+02,,,,
13,903004002,Glissando,Return,FlickLeft,4,Incorrect,1.30E+02,1.01E+03,8.75E+02,8.75E+02,,,,
13,903004002,Glissando,Return,FlickLeft,5,Incorrect,1.67E+01,1.01E+03,9.88E+02,9.88E+02,,,,
13,903004002,Glissando,Return,FlickLeft,6,Incorrect,3.08E+01,1.01E+03,9.74E+02,9.74E+02,,,,
13,903004002,Glissando,Return,FlickLeft,7,Correct,4.47E+02,1.01E+03,5.58E+02,5.58E+02,,,,
13,903004002,Glissando,Return,FlickLeft,8,Correct,2.34E+02,1.01E+03,7.71E+02,7.71E+02,,,,
13,903004002,Glissando,Return,FlickLeft,9,Correct,1.80E+02,1.01E+03,8.25E+02,8.25E+02,,,,
13,903004002,Glissando,Return,FlickLeft,10,Correct,2.69E+02,1.01E+03,7.36E+02,7.36E+02,,,,
13,903004002,Glissando,Return,FlickLeft,11,Correct,2.45E+02,1.01E+03,7.60E+02,7.60E+02,,,,
13,903004453,Glissando,Return,FlickRight,0,Correct,4.11E+02,1.00E+03,5.93E+02,5.93E+02,,,,
13,903004453,Glissando,Return,FlickRight,1,Correct,5.82E+02,1.00E+03,4.22E+02,4.22E+02,,,,
13,903004453,Glissando,Return,FlickRight,2,Correct,4.34E+02,1.00E+03,5.70E+02,5.70E+02,,,,
13,903004453,Glissando,Return,FlickRight,3,Correct,1.14E+03,1.00E+03,-1.40E+02,1.40E+02,,,,
13,903004453,Glissando,Return,FlickRight,4,Correct,6.85E+02,1.00E+03,3.19E+02,3.19E+02,,,,
13,903004230,Glissando,Return,FlickUp,0,Correct,5.87E+02,1.01E+03,4.20E+02,4.20E+02,,,,
13,903004230,Glissando,Return,FlickUp,1,Correct,6.34E+01,1.01E+03,9.44E+02,9.44E+02,,,,
13,903004230,Glissando,Return,FlickUp,2,Correct,3.80E+02,1.01E+03,6.27E+02,6.27E+02,,,,
13,903004230,Glissando,Return,FlickUp,3,Correct,4.55E+02,1.01E+03,5.52E+02,5.52E+02,,,,
13,903004230,Glissando,Return,FlickUp,4,Correct,4.58E+02,1.01E+03,5.49E+02,5.49E+02,,,,
14,829013346,Control,First,DoubleFlip,0,Correct,5.31E+02,1.01E+03,4.79E+02,4.79E+02,,,,
14,829013346,Control,First,DoubleFlip,1,Correct,5.72E+02,1.01E+03,4.38E+02,4.38E+02,,,,
14,829013346,Control,First,DoubleFlip,2,Correct,5.55E+02,1.01E+03,4.55E+02,4.55E+02,,,,
14,829013346,Control,First,DoubleFlip,3,Correct,4.31E+02,1.01E+03,5.79E+02,5.79E+02,,,,
14,829013346,Control,First,DoubleFlip,4,Correct,4.30E+02,1.01E+03,5.80E+02,5.80E+02,,,,
14,829013541,Control,First,FlickDown,0,Correct,3.11E+02,1.00E+03,6.93E+02,6.93E+02,,,,
14,829013541,Control,First,FlickDown,1,Correct,3.40E+02,1.00E+03,6.64E+02,6.64E+02,,,,
14,829013541,Control,First,FlickDown,2,Correct,4.16E+02,1.00E+03,5.88E+02,5.88E+02,,,,
14,829013541,Control,First,FlickDown,3,Correct,4.25E+02,1.00E+03,5.79E+02,5.79E+02,,,,
14,829013541,Control,First,FlickDown,4,Correct,4.24E+02,1.00E+03,5.80E+02,5.80E+02,,,,
14,829013000,Control,First,FlickLeft,0,Correct,4.38E+02,1.01E+03,5.67E+02,5.67E+02,,,,
14,829013000,Control,First,FlickLeft,1,Correct,5.17E+02,1.01E+03,4.88E+02,4.88E+02,,,,
14,829013000,Control,First,FlickLeft,2,Correct,9.19E+02,1.01E+03,8.58E+01,8.58E+01,,,,
14,829013000,Control,First,FlickLeft,3,Correct,2.23E+02,1.01E+03,7.82E+02,7.82E+02,,,,
14,829013000,Control,First,FlickLeft,4,Correct,2.04E+02,1.01E+03,8.01E+02,8.01E+02,,,,
14,829013446,Control,First,FlickRight,0,Correct,3.54E+02,1.00E+03,6.50E+02,6.50E+02,,,,
14,829013446,Control,First,FlickRight,1,Correct,3.48E+02,1.00E+03,6.56E+02,6.56E+02,,,,
14,829013446,Control,First,FlickRight,2,Correct,1.01E+03,1.00E+03,-9.39E+00,9.39E+00,,,,
14,829013446,Control,First,FlickRight,3,Correct,3.71E+02,1.00E+03,6.33E+02,6.33E+02,,,,
14,829013446,Control,First,FlickRight,4,Correct,4.15E+02,1.00E+03,5.89E+02,5.89E+02,,,,
14,829013230,Control,First,FlickUp,0,Correct,5.68E+03,1.01E+03,-4.68E+03,4.68E+03,,,,
14,829013230,Control,First,FlickUp,1,Correct,4.61E+02,1.01E+03,5.46E+02,5.46E+02,,,,
14,829013230,Control,First,FlickUp,2,Correct,1.19E+03,1.01E+03,-1.87E+02,1.87E+02,,,,
14,829013230,Control,First,FlickUp,3,Correct,7.95E+02,1.01E+03,2.12E+02,2.12E+02,,,,
14,829013230,Control,First,FlickUp,4,Correct,1.27E+03,1.01E+03,-2.65E+02,2.65E+02,,,,
14,904222818,Control,Return,DoubleFlip,0,Incorrect,2.18E+02,1.01E+03,7.92E+02,7.92E+02,,,,
14,904222818,Control,Return,DoubleFlip,1,Incorrect,7.86E+03,1.01E+03,-6.85E+03,6.85E+03,,,,
14,904222818,Control,Return,DoubleFlip,2,Incorrect,1.81E+02,1.01E+03,8.29E+02,8.29E+02,,,,
14,904222818,Control,Return,DoubleFlip,3,Correct,2.50E+02,1.01E+03,7.60E+02,7.60E+02,,,,
14,904222818,Control,Return,DoubleFlip,4,Correct,2.43E+02,1.01E+03,7.67E+02,7.67E+02,,,,
14,904222818,Control,Return,DoubleFlip,5,Incorrect,2.07E+02,1.01E+03,8.03E+02,8.03E+02,,,,
14,904222818,Control,Return,DoubleFlip,6,Correct,3.29E+02,1.01E+03,6.81E+02,6.81E+02,,,,
14,904222818,Control,Return,DoubleFlip,7,Correct,5.96E+02,1.01E+03,4.14E+02,4.14E+02,,,,
14,904222818,Control,Return,DoubleFlip,8,Correct,3.83E+02,1.01E+03,6.27E+02,6.27E+02,,,,
14,904223254,Control,Return,FlickDown,0,Incorrect,7.64E+01,1.00E+03,9.28E+02,9.28E+02,,,,
14,904223254,Control,Return,FlickDown,1,Correct,3.53E+02,1.00E+03,6.51E+02,6.51E+02,,,,
14,904223254,Control,Return,FlickDown,2,Correct,4.58E+02,1.00E+03,5.46E+02,5.46E+02,,,,
14,904223254,Control,Return,FlickDown,3,Correct,3.24E+02,1.00E+03,6.80E+02,6.80E+02,,,,
14,904223254,Control,Return,FlickDown,4,Correct,2.96E+02,1.00E+03,7.08E+02,7.08E+02,,,,
14,904223254,Control,Return,FlickDown,5,Correct,2.38E+02,1.00E+03,7.66E+02,7.66E+02,,,,
14,904222535,Control,Return,FlickLeft,0,Correct,3.82E+02,1.01E+03,6.23E+02,6.23E+02,,,,
14,904222535,Control,Return,FlickLeft,1,Correct,3.00E+02,1.01E+03,7.05E+02,7.05E+02,,,,
14,904222535,Control,Return,FlickLeft,2,Correct,2.10E+02,1.01E+03,7.95E+02,7.95E+02,,,,
14,904222535,Control,Return,FlickLeft,3,Correct,6.48E+02,1.01E+03,3.57E+02,3.57E+02,,,,
14,904222535,Control,Return,FlickLeft,4,Correct,4.05E+02,1.01E+03,6.00E+02,6.00E+02,,,,
14,904223203,Control,Return,FlickRight,0,Correct,2.36E+02,1.00E+03,7.68E+02,7.68E+02,,,,
14,904223203,Control,Return,FlickRight,1,Correct,3.02E+02,1.00E+03,7.02E+02,7.02E+02,,,,
14,904223203,Control,Return,FlickRight,2,Correct,3.51E+02,1.00E+03,6.53E+02,6.53E+02,,,,
14,904223203,Control,Return,FlickRight,3,Correct,2.36E+02,1.00E+03,7.68E+02,7.68E+02,,,,
14,904223203,Control,Return,FlickRight,4,Correct,2.45E+02,1.00E+03,7.59E+02,7.59E+02,,,,
14,904222724,Control,Return,FlickUp,0,Correct,2.54E+02,1.01E+03,7.53E+02,7.53E+02,,,,
14,904222724,Control,Return,FlickUp,1,Correct,1.53E+02,1.01E+03,8.54E+02,8.54E+02,,,,
14,904222724,Control,Return,FlickUp,2,Correct,1.88E+02,1.01E+03,8.19E+02,8.19E+02,,,,
14,904222724,Control,Return,FlickUp,3,Correct,2.18E+02,1.01E+03,7.89E+02,7.89E+02,,,,
14,904222724,Control,Return,FlickUp,4,Correct,1.90E+02,1.01E+03,8.17E+02,8.17E+02,,,,
15,829021128,Control,First,FlickUp,0,Correct,5.36E+02,1.01E+03,4.71E+02,4.71E+02,,,,
15,829021128,Control,First,FlickUp,1,Correct,5.21E+02,1.01E+03,4.86E+02,4.86E+02,,,,
15,829021128,Control,First,FlickUp,2,Correct,2.50E+02,1.01E+03,7.57E+02,7.57E+02,,,,
15,829021128,Control,First,FlickUp,3,Correct,3.00E+02,1.01E+03,7.07E+02,7.07E+02,,,,
15,829021128,Control,First,FlickUp,4,Correct,2.77E+02,1.01E+03,7.30E+02,7.30E+02,,,,
15,829021228,Glissando,First,DoubleFlip,0,Correct,5.08E+02,1.01E+03,5.02E+02,5.02E+02,,,,
